creation_time,order_id,product_ids
29/08/22 10:03,9180,"[28, 3, 80, 84, 20]"
29/08/22 10:04,9181,"[25, 52, 10]"
29/08/22 10:04,9182,"[53, 53, 84, 56]"
29/08/22 10:04,9183,[33]
29/08/22 10:05,9184,"[30, 78, 70]"
29/08/22 10:05,9185,"[72, 9, 71, 75]"
29/08/22 10:05,9186,"[38, 5, 34]"
29/08/22 10:06,9187,"[31, 50, 77, 35, 5]"
29/08/22 10:06,9188,"[77, 63, 1, 69]"
29/08/22 10:07,9189,[62]
29/08/22 10:07,9190,"[47, 2, 6]"
29/08/22 10:07,9191,"[12, 14]"
29/08/22 10:07,9192,"[77, 74, 20, 33]"
29/08/22 10:07,9193,"[56, 54, 6, 56]"
29/08/22 10:07,9194,"[71, 57, 38]"
29/08/22 10:08,9195,"[1, 7, 39]"
29/08/22 10:08,9196,"[14, 57, 12, 1]"
29/08/22 10:09,9197,"[67, 18]"
29/08/22 10:09,9198,"[25, 41, 10]"
29/08/22 10:10,9199,"[70, 1]"
29/08/22 10:10,9200,"[12, 56, 54, 56, 76, 53]"
29/08/22 10:11,9201,"[35, 32, 42, 83]"
29/08/22 10:11,9203,"[79, 63, 24, 30, 40]"
29/08/22 10:11,9204,"[9, 62, 22, 24, 53]"
29/08/22 10:13,9205,"[77, 26, 26, 48]"
29/08/22 10:13,9206,"[23, 70]"
29/08/22 10:13,9207,[20]
29/08/22 10:13,9209,"[45, 18, 66, 12, 42]"
29/08/22 10:13,9210,"[26, 12, 9, 75]"
29/08/22 10:14,9211,"[64, 42, 47]"
29/08/22 10:14,9212,"[53, 6, 63]"
29/08/22 10:14,9213,[44]
29/08/22 10:14,9215,"[78, 78, 45, 3]"
29/08/22 10:14,9214,"[47, 66, 18, 3, 30]"
29/08/22 10:14,9216,"[67, 26]"
29/08/22 10:15,9217,"[3, 79, 34]"
29/08/22 10:15,9218,"[66, 64]"
29/08/22 10:15,9220,"[9, 86]"
29/08/22 10:15,9221,"[71, 40, 84]"
29/08/22 10:16,9222,"[33, 29, 63]"
29/08/22 10:16,9224,"[61, 31, 75, 12, 63, 3]"
29/08/22 10:17,9225,"[40, 67, 14, 76, 76]"
29/08/22 10:17,9226,"[27, 48]"
29/08/22 10:17,9227,"[47, 50, 28, 83, 82, 12, 34]"
29/08/22 10:17,9228,"[23, 76, 20, 4, 31, 63, 25, 10]"
29/08/22 10:17,9229,"[60, 35, 26]"
29/08/22 10:18,9230,"[81, 60, 39]"
29/08/22 10:18,9231,"[87, 77, 45, 14]"
29/08/22 10:18,9232,[55]
29/08/22 10:19,9233,"[72, 3, 84, 25]"
29/08/22 10:19,9234,"[83, 10, 5]"
29/08/22 10:20,9235,"[78, 8, 3]"
29/08/22 10:20,9236,"[17, 77, 56, 54]"
29/08/22 10:20,9237,"[50, 70]"
29/08/22 10:20,9238,"[5, 76, 81, 18]"
29/08/22 10:20,9239,[62]
29/08/22 10:20,9240,[66]
29/08/22 10:21,9241,"[33, 78, 1, 66, 56, 7, 22, 65]"
29/08/22 10:21,9242,"[71, 55, 54, 46]"
29/08/22 10:21,9243,"[67, 7, 28, 34, 65]"
29/08/22 10:21,9244,[63]
29/08/22 10:21,9245,"[3, 5, 63]"
29/08/22 10:22,9246,"[38, 54, 15]"
29/08/22 10:23,9247,"[33, 45, 67]"
29/08/22 10:23,9248,"[46, 54]"
29/08/22 10:23,9249,"[67, 54, 63, 76, 77]"
29/08/22 10:25,9250,"[75, 3]"
29/08/22 10:25,9251,"[76, 27, 48, 56, 63]"
29/08/22 10:26,9252,"[71, 58, 77]"
29/08/22 10:26,9253,"[65, 77, 20]"
29/08/22 10:26,9254,"[67, 15, 25]"
29/08/22 10:26,9255,"[58, 25]"
29/08/22 10:26,9256,"[51, 10, 84]"
29/08/22 10:26,9257,"[25, 31]"
29/08/22 10:27,9258,"[69, 67, 80, 32, 71]"
29/08/22 10:28,9259,"[6, 46, 41, 4]"
29/08/22 10:28,9260,"[60, 62, 21, 75, 2]"
29/08/22 10:28,9261,"[67, 24, 59, 39]"
29/08/22 10:29,9262,"[27, 33]"
29/08/22 10:29,9263,"[74, 1, 19, 83]"
29/08/22 10:30,9264,"[56, 64, 38, 71, 52]"
29/08/22 10:30,9266,"[21, 33, 84, 34, 23, 25]"
29/08/22 10:30,9267,"[47, 50, 65, 54, 76]"
29/08/22 10:31,9268,"[24, 37, 30, 6]"
29/08/22 10:31,9269,"[22, 17]"
29/08/22 10:31,9270,"[25, 84]"
29/08/22 10:31,9271,"[56, 35, 69]"
29/08/22 10:33,9272,"[44, 39, 72, 33]"
29/08/22 10:33,9273,[84]
29/08/22 10:33,9274,"[80, 82, 81]"
29/08/22 10:33,9275,"[48, 22, 83, 26, 57]"
29/08/22 10:34,9276,[35]
29/08/22 10:35,9277,"[51, 31, 35]"
29/08/22 10:35,9278,"[27, 21, 67]"
29/08/22 10:35,9279,"[9, 28, 70]"
29/08/22 10:36,9280,[44]
29/08/22 10:36,9281,"[33, 63, 5, 31]"
29/08/22 10:36,9282,"[76, 11, 83, 56]"
29/08/22 10:37,9284,"[7, 40, 28, 14, 38, 2]"
29/08/22 10:38,9285,"[82, 5, 75, 68]"
29/08/22 10:38,9286,"[24, 66, 65, 75]"
29/08/22 10:38,9287,"[26, 80, 46]"
29/08/22 10:39,9288,"[81, 38, 8]"
29/08/22 10:39,9289,"[71, 30, 62, 38]"
29/08/22 10:39,9290,"[74, 25, 57, 8]"
29/08/22 10:40,9291,"[64, 49, 35, 46, 76]"
29/08/22 10:40,9292,"[25, 27, 77, 20]"
29/08/22 10:40,9293,"[5, 35, 5, 39]"
29/08/22 10:40,9294,[63]
29/08/22 10:41,9295,"[70, 39, 41, 48, 56]"
29/08/22 10:42,9297,"[25, 70, 62, 37]"
29/08/22 10:43,9298,"[3, 3, 62, 40, 82]"
29/08/22 10:43,9299,"[22, 76, 77]"
29/08/22 10:43,9300,"[71, 72, 40]"
29/08/22 10:44,9301,"[37, 24, 20]"
29/08/22 10:44,9302,"[26, 64, 66, 74, 46]"
29/08/22 10:44,9303,"[9, 70, 33, 87]"
29/08/22 10:44,9304,"[33, 66, 47, 44, 63, 56]"
29/08/22 10:45,9305,"[22, 74]"
29/08/22 10:45,9306,"[84, 74, 47]"
29/08/22 10:46,9307,"[5, 38]"
29/08/22 10:47,9308,"[45, 14, 40]"
29/08/22 10:47,9309,"[25, 5, 3, 5]"
29/08/22 10:47,9310,"[79, 25, 38, 5]"
29/08/22 10:48,9311,"[29, 82]"
29/08/22 10:48,9312,"[70, 74, 35, 1, 2, 47]"
29/08/22 10:48,9313,"[17, 53, 2]"
29/08/22 10:49,9314,"[12, 38, 28]"
29/08/22 10:49,9315,"[1, 80, 31]"
29/08/22 10:49,9316,"[64, 84, 16]"
29/08/22 10:50,9318,"[20, 66, 37]"
29/08/22 10:52,9319,"[57, 1]"
29/08/22 10:52,9320,"[74, 62, 72, 71]"
29/08/22 10:52,9321,"[47, 14, 40, 14]"
29/08/22 10:53,9322,"[32, 24, 47, 51]"
29/08/22 10:53,9323,"[65, 26, 6]"
29/08/22 10:55,9325,"[14, 40, 20, 27]"
29/08/22 10:55,9326,"[46, 75, 12]"
29/08/22 10:56,9328,"[14, 1, 80, 87, 53]"
29/08/22 10:56,9329,"[62, 21, 1, 54, 25]"
29/08/22 10:56,9330,"[30, 71, 32]"
29/08/22 10:57,9331,"[17, 70, 34]"
29/08/22 10:58,9332,"[15, 25, 43, 75, 87, 29, 60, 22]"
29/08/22 10:58,9333,[33]
29/08/22 10:59,9334,"[83, 28, 59]"
29/08/22 10:59,9335,"[2, 71, 18, 52]"
29/08/22 10:59,9336,"[70, 74, 19]"
29/08/22 10:59,9337,[24]
29/08/22 11:00,9338,"[87, 35, 65]"
29/08/22 11:00,9339,"[49, 82, 52, 65]"
29/08/22 11:01,9340,"[38, 20, 5, 34]"
29/08/22 11:02,9341,"[41, 47, 40, 1]"
29/08/22 11:02,9342,"[6, 23]"
29/08/22 11:02,9343,"[86, 80, 33]"
29/08/22 11:02,9344,"[78, 73, 8, 56]"
29/08/22 11:03,9345,"[3, 76]"
29/08/22 11:04,9346,"[64, 14]"
29/08/22 11:04,9347,"[78, 41, 56, 78]"
29/08/22 11:04,9348,"[65, 24, 50, 60]"
29/08/22 11:04,9349,"[56, 77, 1, 81]"
29/08/22 11:05,9350,"[21, 41, 65, 70]"
29/08/22 11:05,9351,"[3, 82]"
29/08/22 11:06,9352,"[29, 74, 71, 24, 44]"
29/08/22 11:06,9353,"[28, 35, 28, 87]"
29/08/22 11:07,9354,"[28, 57, 41, 64, 5, 72]"
29/08/22 11:07,9355,"[58, 80]"
29/08/22 11:08,9356,"[25, 62]"
29/08/22 11:08,9357,"[52, 20, 64]"
29/08/22 11:09,9358,"[62, 9, 20, 23]"
29/08/22 11:09,9359,"[27, 70, 26, 3, 62]"
29/08/22 11:10,9360,"[27, 63, 36]"
29/08/22 11:11,9361,"[4, 78, 18]"
29/08/22 11:12,9362,"[35, 56]"
29/08/22 11:12,9363,"[77, 76, 4, 72, 5]"
29/08/22 11:12,9364,"[63, 77, 33]"
29/08/22 11:12,9365,"[5, 64, 70, 39]"
29/08/22 11:12,9366,"[75, 77, 4]"
29/08/22 11:14,9367,"[76, 38, 64, 37, 7, 20]"
29/08/22 11:14,9368,"[5, 46, 20, 53]"
29/08/22 11:14,9369,"[26, 32, 42, 39, 63]"
29/08/22 11:14,9370,"[7, 78, 14, 71, 38]"
29/08/22 11:15,9371,[24]
29/08/22 11:15,9372,"[26, 37, 3, 45]"
29/08/22 11:15,9373,"[54, 55, 28]"
29/08/22 11:16,9374,"[83, 47]"
29/08/22 11:17,9375,"[37, 34, 30, 3, 60]"
29/08/22 11:18,9376,"[25, 5, 76, 46]"
29/08/22 11:19,9377,"[21, 34, 47]"
29/08/22 11:19,9378,"[53, 8, 31, 33, 83, 4]"
29/08/22 11:20,9379,"[4, 7, 38]"
29/08/22 11:20,9380,"[39, 71, 12]"
29/08/22 11:20,9381,"[46, 2, 47, 55]"
29/08/22 11:20,9382,"[40, 57, 53]"
29/08/22 11:21,9383,"[30, 26]"
29/08/22 11:21,9384,"[76, 3]"
29/08/22 11:21,9385,"[1, 3]"
29/08/22 11:22,9386,"[28, 24, 41, 50, 17]"
29/08/22 11:22,9387,"[37, 82, 67, 41, 74, 42]"
29/08/22 11:22,9388,"[57, 28, 77]"
29/08/22 11:22,9389,"[44, 72, 49, 28]"
29/08/22 11:23,9391,"[60, 9, 5]"
29/08/22 11:23,9393,"[20, 56, 26]"
29/08/22 11:24,9395,"[25, 52, 47]"
29/08/22 11:24,9396,"[35, 64, 70]"
29/08/22 11:24,9397,"[72, 25, 63, 40]"
29/08/22 11:25,9399,"[16, 12, 75, 80, 20, 56]"
29/08/22 11:26,9400,"[34, 35]"
29/08/22 11:26,9401,"[58, 3, 41, 72, 30]"
29/08/22 11:26,9402,"[63, 21, 6, 6, 6]"
29/08/22 11:26,9403,"[52, 76, 31]"
29/08/22 11:26,9404,"[8, 38, 47, 46, 50]"
29/08/22 11:27,9405,"[38, 52, 65]"
29/08/22 11:27,9406,"[82, 28]"
29/08/22 11:27,9407,"[54, 68, 34]"
29/08/22 11:27,9408,"[34, 26]"
29/08/22 11:27,9410,"[40, 84, 45, 8, 68, 63]"
29/08/22 11:27,9411,"[25, 15, 18]"
29/08/22 11:28,9412,"[83, 59]"
29/08/22 11:28,9413,"[44, 70, 34, 78]"
29/08/22 11:28,9414,"[76, 33, 55, 80]"
29/08/22 11:28,9415,"[25, 62, 5, 87]"
29/08/22 11:28,9416,"[14, 45, 35, 78]"
29/08/22 11:29,9417,[47]
29/08/22 11:29,9418,"[27, 14, 4, 62, 18, 1]"
29/08/22 11:30,9419,"[53, 42, 65, 32, 3]"
29/08/22 11:30,9420,"[40, 16, 74, 84, 20]"
29/08/22 11:30,9421,"[45, 71, 56, 4]"
29/08/22 11:30,9422,"[6, 63]"
29/08/22 11:31,9423,"[72, 66, 30]"
29/08/22 11:31,9424,"[26, 14, 8, 18]"
29/08/22 11:32,9425,"[64, 32, 14, 72]"
29/08/22 11:32,9426,"[76, 77]"
29/08/22 11:33,9427,"[31, 47]"
29/08/22 11:33,9428,"[34, 16, 78]"
29/08/22 11:33,9429,"[57, 67, 77, 65]"
29/08/22 11:33,9430,"[3, 71, 17, 10]"
29/08/22 11:33,9431,"[9, 9, 35]"
29/08/22 11:34,9432,"[76, 9, 75]"
29/08/22 11:35,9433,"[64, 34, 24]"
29/08/22 11:35,9434,"[76, 20, 51]"
29/08/22 11:35,9435,"[50, 57, 76]"
29/08/22 11:37,9436,"[68, 10]"
29/08/22 11:37,9437,"[39, 78, 7]"
29/08/22 11:37,9438,"[22, 2, 65]"
29/08/22 11:38,9439,"[36, 77, 30]"
29/08/22 11:38,9440,"[76, 15]"
29/08/22 11:38,9441,[76]
29/08/22 11:38,9442,"[34, 72]"
29/08/22 11:38,9443,"[64, 47, 2, 25, 1, 15, 62]"
29/08/22 11:39,9444,"[64, 2, 18, 14]"
29/08/22 11:40,9445,"[13, 62, 33, 3, 18]"
29/08/22 11:40,9446,"[25, 32]"
29/08/22 11:40,9447,"[64, 5, 19, 10, 53]"
29/08/22 11:40,9448,"[21, 26, 77]"
29/08/22 11:40,9449,"[65, 45, 28]"
29/08/22 11:41,9450,"[34, 67, 37, 38, 28]"
29/08/22 11:41,9451,"[53, 44, 84, 57, 1]"
29/08/22 11:42,9452,"[17, 70, 24, 1]"
29/08/22 11:42,9453,"[37, 20]"
29/08/22 11:42,9454,"[77, 14]"
29/08/22 11:42,9455,"[39, 2, 26, 9]"
29/08/22 11:42,9456,"[26, 85, 60, 52, 32]"
29/08/22 11:42,9457,"[65, 76]"
29/08/22 11:43,9458,"[15, 10, 5, 34]"
29/08/22 11:43,9459,"[20, 38]"
29/08/22 11:44,9460,"[1, 39, 70]"
29/08/22 11:45,9461,"[63, 33]"
29/08/22 11:45,9463,"[53, 17, 31, 25, 41]"
29/08/22 11:45,9464,"[82, 77, 12]"
29/08/22 11:46,9465,"[35, 32]"
29/08/22 11:47,9466,"[76, 1, 40]"
29/08/22 11:47,9467,"[15, 37, 2]"
29/08/22 11:47,9468,"[62, 32]"
29/08/22 11:48,9469,"[53, 78, 70, 34, 56]"
29/08/22 11:48,9470,"[5, 30, 62]"
29/08/22 11:48,9471,"[35, 3, 3, 31, 65]"
29/08/22 11:49,9472,"[9, 32]"
29/08/22 11:49,9473,"[54, 32, 16, 62]"
29/08/22 11:49,9474,"[41, 46]"
29/08/22 11:50,9475,"[72, 66]"
29/08/22 11:51,9476,"[54, 24, 28, 22]"
29/08/22 11:51,9477,"[38, 11, 45]"
29/08/22 11:51,9478,"[16, 82, 56, 6, 45]"
29/08/22 11:51,9479,"[78, 25, 8, 50]"
29/08/22 11:51,9480,"[34, 63, 53, 5]"
29/08/22 11:51,9482,"[47, 80, 20, 39]"
29/08/22 11:52,9483,"[65, 79, 3, 72, 66]"
29/08/22 11:52,9484,"[41, 65, 71, 26]"
29/08/22 11:52,9485,"[17, 20]"
29/08/22 11:52,9486,"[65, 77, 5]"
29/08/22 11:53,9487,"[26, 22, 72, 65]"
29/08/22 11:53,9488,"[57, 24]"
29/08/22 11:54,9489,"[34, 66, 35, 66]"
29/08/22 11:54,9490,"[63, 70, 63, 30, 37, 82]"
29/08/22 11:55,9491,"[60, 60, 70, 14, 4, 58]"
29/08/22 11:55,9492,"[9, 49, 14]"
29/08/22 11:56,9493,"[23, 83, 76, 63]"
29/08/22 11:56,9494,"[54, 65, 82]"
29/08/22 11:56,9495,"[70, 7, 6, 70]"
29/08/22 11:56,9496,"[87, 84, 40]"
29/08/22 11:57,9497,"[79, 42]"
29/08/22 11:57,9498,"[25, 54, 64, 71, 71, 30]"
29/08/22 11:57,9499,"[34, 56, 74]"
29/08/22 11:58,9500,"[23, 32, 87]"
29/08/22 11:58,9501,"[44, 24]"
29/08/22 11:58,9502,"[18, 24, 3]"
29/08/22 11:58,9504,"[52, 77, 39, 72, 33]"
29/08/22 11:58,9505,"[68, 9, 20, 82, 62, 77, 5]"
29/08/22 11:59,9506,"[46, 70]"
29/08/22 11:59,9507,"[24, 28, 36, 63, 20, 55]"
29/08/22 11:59,9508,"[55, 57, 50, 57]"
29/08/22 11:59,9509,"[67, 66, 84]"
29/08/22 12:00,9510,"[21, 87, 41]"
29/08/22 12:00,9511,"[66, 33]"
29/08/22 12:01,9512,"[70, 65, 37]"
29/08/22 12:01,9513,"[68, 56, 32]"
29/08/22 12:01,9514,"[52, 50, 29, 25, 49, 2]"
29/08/22 12:01,9515,"[23, 31, 74, 7, 73]"
29/08/22 12:01,9516,"[61, 52, 10]"
29/08/22 12:01,9517,"[9, 56]"
29/08/22 12:01,9518,"[46, 69]"
29/08/22 12:01,9519,"[6, 79, 47, 2]"
29/08/22 12:02,9520,[12]
29/08/22 12:02,9521,"[63, 24]"
29/08/22 12:02,9522,"[38, 48, 29]"
29/08/22 12:02,9523,"[70, 62, 57]"
29/08/22 12:02,9524,"[24, 70, 7]"
29/08/22 12:04,9525,"[39, 3, 46, 9, 7]"
29/08/22 12:04,9526,"[1, 30]"
29/08/22 12:05,9527,"[22, 6, 31, 62]"
29/08/22 12:06,9529,"[83, 31, 44]"
29/08/22 12:06,9528,"[56, 35, 21]"
29/08/22 12:07,9530,"[47, 53]"
29/08/22 12:07,9531,"[40, 42, 75]"
29/08/22 12:08,9532,"[63, 26, 67, 64]"
29/08/22 12:08,9533,[73]
29/08/22 12:09,9534,"[25, 70]"
29/08/22 12:09,9535,"[34, 62, 72, 63, 35]"
29/08/22 12:09,9536,"[62, 70, 76, 84, 40]"
29/08/22 12:10,9537,"[77, 70]"
29/08/22 12:11,9538,"[76, 84]"
29/08/22 12:11,9539,"[5, 33, 37]"
29/08/22 12:11,9540,"[9, 34, 40, 62, 64, 2]"
29/08/22 12:11,9541,[28]
29/08/22 12:12,9542,"[75, 46]"
29/08/22 12:12,9543,"[21, 20]"
29/08/22 12:12,9544,"[64, 9, 46]"
29/08/22 12:13,9545,"[47, 14, 32]"
29/08/22 12:13,9546,[57]
29/08/22 12:14,9547,[36]
29/08/22 12:14,9549,"[79, 56, 73]"
29/08/22 12:14,9550,"[86, 57, 8, 66, 46, 9]"
29/08/22 12:14,9551,"[33, 74]"
29/08/22 12:17,9552,"[5, 67, 21, 70, 13, 38]"
29/08/22 12:17,9553,"[54, 72, 6, 24]"
29/08/22 12:17,9554,"[4, 65, 80]"
29/08/22 12:17,9555,"[72, 71, 37]"
29/08/22 12:18,9556,"[5, 65, 72, 23, 60]"
29/08/22 12:18,9557,"[14, 53, 26, 74]"
29/08/22 12:18,9558,"[34, 17, 41, 30]"
29/08/22 12:18,9559,"[38, 21, 65, 66]"
29/08/22 12:18,9560,"[76, 53, 28]"
29/08/22 12:18,9561,"[77, 28, 34, 3, 77]"
29/08/22 12:19,9562,"[76, 50, 67, 67]"
29/08/22 12:19,9563,"[83, 23]"
29/08/22 12:19,9564,"[60, 42, 5]"
29/08/22 12:19,9567,"[24, 71, 70, 28, 38]"
29/08/22 12:20,9568,"[24, 83, 1, 63]"
29/08/22 12:20,9569,"[28, 32, 2, 9, 11]"
29/08/22 12:20,9571,"[57, 56]"
29/08/22 12:21,9572,"[50, 60, 63, 33, 25]"
29/08/22 12:21,9573,"[3, 6, 46]"
29/08/22 12:21,9574,"[56, 32, 20, 30, 62]"
29/08/22 12:21,9575,"[53, 5, 81, 69, 9, 6, 16]"
29/08/22 12:22,9576,"[23, 61, 27]"
29/08/22 12:22,9577,"[25, 54, 70, 29]"
29/08/22 12:22,9578,"[78, 14, 46, 20]"
29/08/22 12:22,9579,"[82, 80, 30]"
29/08/22 12:23,9580,"[77, 24, 69]"
29/08/22 12:23,9581,"[14, 63, 7, 63]"
29/08/22 12:23,9582,"[84, 82, 74, 82, 86]"
29/08/22 12:23,9583,"[34, 45]"
29/08/22 12:23,9584,"[1, 71, 31, 65, 70]"
29/08/22 12:23,9585,"[42, 24, 48]"
29/08/22 12:24,9586,"[40, 76, 47]"
29/08/22 12:24,9587,"[70, 62, 14, 48]"
29/08/22 12:24,9588,"[47, 26]"
29/08/22 12:25,9589,"[39, 57, 41, 26]"
29/08/22 12:25,9590,"[40, 60, 74, 40]"
29/08/22 12:25,9591,"[32, 23]"
29/08/22 12:26,9592,"[50, 32, 67, 70, 6]"
29/08/22 12:26,9593,"[2, 49]"
29/08/22 12:27,9594,"[67, 62, 66]"
29/08/22 12:27,9595,"[22, 35, 1]"
29/08/22 12:28,9596,"[35, 33]"
29/08/22 12:28,9597,"[67, 30, 62, 47, 52]"
29/08/22 12:28,9598,"[63, 62, 4, 46]"
29/08/22 12:29,9599,"[85, 43, 53]"
29/08/22 12:29,9600,"[4, 5, 35]"
29/08/22 12:29,9601,[49]
29/08/22 12:33,9602,"[62, 60]"
29/08/22 12:33,9603,"[76, 67, 32, 69]"
29/08/22 12:33,9604,"[8, 18, 1]"
29/08/22 12:33,9605,"[72, 1, 45, 37]"
29/08/22 12:33,9607,"[3, 37, 42]"
29/08/22 12:35,9609,"[3, 37, 83, 38, 47]"
29/08/22 12:35,9610,"[56, 61, 75]"
29/08/22 12:37,9611,"[32, 31, 3, 83]"
29/08/22 12:37,9612,"[24, 35, 28, 8, 71, 84]"
29/08/22 12:37,9613,"[15, 47, 21]"
29/08/22 12:37,9614,"[33, 40, 24]"
29/08/22 12:37,9615,"[34, 34, 83, 27, 54]"
29/08/22 12:38,9616,"[7, 3]"
29/08/22 12:38,9617,"[35, 18, 66, 60, 52]"
29/08/22 12:38,9618,"[44, 9]"
29/08/22 12:38,9619,"[83, 33, 7, 5, 28]"
29/08/22 12:40,9622,[65]
29/08/22 12:40,9623,"[80, 47]"
29/08/22 12:41,9624,"[2, 5, 35, 57]"
29/08/22 12:41,9625,"[35, 21, 51, 76]"
29/08/22 12:42,9626,"[3, 19, 80, 26]"
29/08/22 12:42,9627,"[20, 63]"
29/08/22 12:44,9628,"[15, 6]"
29/08/22 12:44,9629,"[15, 6, 80, 41, 46]"
29/08/22 12:44,9630,"[38, 27, 35, 76]"
29/08/22 12:44,9631,"[83, 64, 52, 75, 46, 17]"
29/08/22 12:44,9632,"[22, 50, 63, 40, 66, 35]"
29/08/22 12:45,9633,"[3, 9, 74, 77, 9, 56]"
29/08/22 12:45,9634,"[15, 26, 70, 74]"
29/08/22 12:45,9635,"[65, 34, 33, 54]"
29/08/22 12:46,9636,"[4, 3, 43, 70, 34, 71, 54]"
29/08/22 12:46,9638,"[1, 70]"
29/08/22 12:47,9639,"[82, 28, 38, 33]"
29/08/22 12:48,9640,"[37, 46, 34]"
29/08/22 12:49,9641,"[33, 73, 29, 31, 26]"
29/08/22 12:49,9642,"[83, 57, 35]"
29/08/22 12:49,9643,"[47, 24, 54, 32]"
29/08/22 12:49,9644,"[65, 83, 44]"
29/08/22 12:50,9645,"[71, 55]"
29/08/22 12:51,9646,"[1, 6, 1, 6]"
29/08/22 12:51,9648,"[3, 69, 1]"
29/08/22 12:51,9647,"[67, 18, 30, 15, 76]"
29/08/22 12:51,9649,"[66, 24, 23, 10, 36, 10]"
29/08/22 12:51,9650,"[34, 23, 30, 5]"
29/08/22 12:51,9651,"[23, 1]"
29/08/22 12:52,9652,"[16, 67]"
29/08/22 12:52,9653,"[15, 5, 50]"
29/08/22 12:52,9654,"[63, 43, 54, 72, 3]"
29/08/22 12:53,9655,"[7, 65, 22, 54]"
29/08/22 12:53,9656,"[78, 84, 29, 5, 7]"
29/08/22 12:54,9657,"[34, 47, 3]"
29/08/22 12:54,9658,"[23, 9, 44]"
29/08/22 12:55,9659,"[77, 54, 12, 40, 69, 4]"
29/08/22 12:56,9660,"[53, 39, 57, 46]"
29/08/22 12:56,9661,"[65, 43, 8, 74, 53]"
29/08/22 12:58,9662,"[40, 33, 9, 33]"
29/08/22 12:58,9663,"[83, 74, 12, 55, 70]"
29/08/22 12:58,9664,"[56, 14, 59]"
29/08/22 12:59,9665,"[46, 75, 83, 64, 23]"
29/08/22 13:00,9666,"[69, 62, 20, 70]"
29/08/22 13:01,9667,"[4, 8, 41]"
29/08/22 13:01,9668,"[65, 65, 41]"
29/08/22 13:02,9669,"[28, 74, 26, 74]"
29/08/22 13:02,9671,"[16, 40, 82, 22, 47, 64]"
29/08/22 13:02,9672,"[76, 53, 5, 3]"
29/08/22 13:03,9673,"[29, 86, 1, 56, 21, 35]"
29/08/22 13:03,9674,"[8, 57, 66, 60, 58]"
29/08/22 13:03,9675,"[14, 20, 3]"
29/08/22 13:03,9676,"[6, 3, 39, 70]"
29/08/22 13:05,9677,"[21, 65, 62, 35, 71, 8]"
29/08/22 13:05,9678,"[65, 28, 15, 76, 56]"
29/08/22 13:07,9679,"[14, 23, 84, 14, 52, 85]"
29/08/22 13:08,9680,"[66, 2, 65, 33, 25]"
29/08/22 13:08,9681,"[40, 50]"
29/08/22 13:09,9682,[42]
29/08/22 13:09,9683,"[23, 3, 40, 80, 66]"
29/08/22 13:09,9684,"[75, 40, 34, 54]"
29/08/22 13:10,9685,"[40, 76, 67, 46]"
29/08/22 13:10,9686,"[60, 4, 40, 24]"
29/08/22 13:10,9687,"[76, 26, 56]"
29/08/22 13:10,9688,"[11, 24]"
29/08/22 13:10,9689,"[76, 14, 79, 6]"
29/08/22 13:11,9690,"[74, 62, 64]"
29/08/22 13:12,9691,"[77, 6]"
29/08/22 13:12,9692,"[40, 54, 39]"
29/08/22 13:12,9693,"[40, 77, 38, 3, 84, 60]"
29/08/22 13:13,9694,"[34, 3, 74, 14]"
29/08/22 13:13,9695,"[67, 83, 9, 87, 39, 58, 67]"
29/08/22 13:13,9697,"[24, 47, 66, 25, 76, 83]"
29/08/22 13:13,9698,"[64, 64, 34, 80]"
29/08/22 13:14,9699,"[84, 67]"
29/08/22 13:14,9700,[77]
29/08/22 13:14,9701,"[74, 14, 21]"
29/08/22 13:15,9702,[84]
29/08/22 13:15,9703,"[46, 33]"
29/08/22 13:15,9704,"[36, 30, 22]"
29/08/22 13:15,9705,"[50, 79, 1, 43, 24]"
29/08/22 13:15,9706,"[85, 80, 1, 22]"
29/08/22 13:16,9707,"[74, 38, 5, 60]"
29/08/22 13:16,9708,"[31, 54, 32, 77]"
29/08/22 13:17,9709,"[62, 19]"
29/08/22 13:17,9710,"[75, 18, 34]"
29/08/22 13:18,9711,"[62, 60]"
29/08/22 13:18,9712,"[82, 24, 84]"
29/08/22 13:18,9713,"[83, 31]"
29/08/22 13:18,9714,[38]
29/08/22 13:19,9715,"[74, 38, 86, 35, 83]"
29/08/22 13:19,9716,"[54, 84, 31]"
29/08/22 13:20,9717,"[84, 83, 47, 14]"
29/08/22 13:20,9718,"[13, 38, 76]"
29/08/22 13:20,9719,"[7, 60, 34]"
29/08/22 13:21,9720,"[4, 52, 57, 56]"
29/08/22 13:21,9721,"[40, 32]"
29/08/22 13:21,9722,"[71, 78, 34, 70, 37]"
29/08/22 13:21,9723,"[2, 27, 23]"
29/08/22 13:22,9724,"[15, 41]"
29/08/22 13:22,9725,"[1, 4, 8, 86]"
29/08/22 13:23,9726,"[33, 5, 83, 24]"
29/08/22 13:23,9727,"[56, 5]"
29/08/22 13:23,9728,"[78, 82, 34, 67]"
29/08/22 13:23,9729,"[9, 70]"
29/08/22 13:24,9730,"[75, 74]"
29/08/22 13:24,9731,"[24, 42, 32]"
29/08/22 13:25,9732,"[9, 70, 42]"
29/08/22 13:26,9733,"[7, 57, 49, 47]"
29/08/22 13:26,9734,"[83, 64, 70]"
29/08/22 13:28,9735,"[5, 65, 15, 45, 82]"
29/08/22 13:28,9736,"[45, 79, 2]"
29/08/22 13:28,9737,"[30, 67, 51, 35]"
