,creation_time,order_id,product_ids,USD_RUB
9748,2022-08-29,10258,"[9, 26]",60.0924
9749,2022-08-29,10259,"[31, 16, 63]",60.0924
9750,2022-08-29,10260,"[83, 80, 25]",60.0924
9751,2022-08-29,10261,"[47, 34, 76, 46]",60.0924
9752,2022-08-29,10262,"[86, 58, 57]",60.0924
9753,2022-08-29,10263,"[50, 72, 30, 83]",60.0924
9754,2022-08-29,10264,"[31, 70, 3, 65]",60.0924
9755,2022-08-29,10265,"[76, 23]",60.0924
9756,2022-08-29,10266,[78],60.0924
9757,2022-08-29,10267,"[77, 28, 47]",60.0924
9758,2022-08-29,10268,"[9, 36, 52]",60.0924
9759,2022-08-29,10269,"[56, 76, 10]",60.0924
9760,2022-08-29,10270,"[3, 5, 2]",60.0924
9761,2022-08-29,10271,"[77, 16]",60.0924
9762,2022-08-29,10272,"[77, 65, 47, 72]",60.0924
9763,2022-08-29,10273,"[63, 38]",60.0924
9764,2022-08-29,10274,"[82, 74, 33]",60.0924
9765,2022-08-29,10275,"[50, 65, 5]",60.0924
9766,2022-08-29,10276,"[34, 50, 77, 8]",60.0924
9767,2022-08-29,10278,"[64, 54, 82]",60.0924
9768,2022-08-29,10279,"[51, 62, 70, 67]",60.0924
9769,2022-08-29,10280,"[84, 33, 71]",60.0924
9770,2022-08-29,10281,"[61, 31, 30]",60.0924
9771,2022-08-29,10282,"[9, 16, 46, 5]",60.0924
9772,2022-08-29,10283,"[54, 43, 57, 69]",60.0924
9773,2022-08-29,10284,"[70, 6, 63, 11, 60, 28]",60.0924
9774,2022-08-29,10285,"[34, 54, 33, 57]",60.0924
9775,2022-08-29,10286,"[48, 67]",60.0924
9776,2022-08-29,10287,"[1, 2, 45]",60.0924
9777,2022-08-29,10288,"[84, 38, 76]",60.0924
9778,2022-08-29,10289,"[62, 41, 71]",60.0924
9779,2022-08-29,10291,"[63, 35]",60.0924
9780,2022-08-29,10290,"[24, 21, 3, 77, 53]",60.0924
9781,2022-08-29,10292,"[72, 22]",60.0924
9782,2022-08-29,10293,"[83, 7, 80]",60.0924
9783,2022-08-29,10294,"[67, 81, 38, 54]",60.0924
9784,2022-08-29,10295,[1],60.0924
9785,2022-08-29,10296,"[54, 3, 1, 46, 16, 20]",60.0924
9786,2022-08-29,10297,[62],60.0924
9787,2022-08-29,10298,"[47, 46, 60, 14, 75]",60.0924
9788,2022-08-29,10300,"[53, 26, 33]",60.0924
9789,2022-08-29,10301,"[24, 62, 62, 46]",60.0924
9790,2022-08-29,10302,"[28, 47, 64]",60.0924
9791,2022-08-29,10303,"[76, 65, 63, 67, 31, 62]",60.0924
9792,2022-08-29,10304,[76],60.0924
9793,2022-08-29,10305,"[30, 62, 2, 8, 23]",60.0924
9794,2022-08-29,10306,"[39, 31, 44, 25, 32, 3]",60.0924
9795,2022-08-29,10307,"[1, 47, 84]",60.0924
9796,2022-08-29,10308,"[32, 8, 76]",60.0924
9797,2022-08-29,10309,"[1, 38, 69]",60.0924
9798,2022-08-29,10310,"[33, 2]",60.0924
9799,2022-08-29,10311,"[25, 12, 45, 42]",60.0924
9800,2022-08-29,10312,"[15, 2, 43, 30]",60.0924
9801,2022-08-29,10313,"[48, 34, 18]",60.0924
9802,2022-08-29,10314,"[3, 1, 84]",60.0924
9803,2022-08-29,10315,"[28, 45]",60.0924
9804,2022-08-29,10316,"[61, 35, 58, 14]",60.0924
9805,2022-08-29,10318,"[20, 62, 6]",60.0924
9806,2022-08-29,10320,"[31, 76, 26, 16, 64]",60.0924
9807,2022-08-29,10321,"[73, 32]",60.0924
9808,2022-08-29,10322,"[45, 4]",60.0924
9809,2022-08-29,10323,"[3, 9, 83, 29]",60.0924
9810,2022-08-29,10324,"[64, 63, 46, 87, 54, 6]",60.0924
9811,2022-08-29,10325,"[63, 61, 30]",60.0924
9812,2022-08-29,10326,"[65, 44, 7]",60.0924
9813,2022-08-29,10328,"[68, 7, 28, 65]",60.0924
9814,2022-08-29,10330,"[40, 32, 59, 67]",60.0924
9815,2022-08-29,10331,"[21, 34, 30, 82, 45]",60.0924
9816,2022-08-29,10333,[65],60.0924
9817,2022-08-29,10334,"[67, 38, 35, 8]",60.0924
9818,2022-08-29,10335,"[27, 16]",60.0924
9819,2022-08-29,10338,"[18, 73, 77, 37]",60.0924
9820,2022-08-29,10339,"[9, 58, 63, 73, 30, 63]",60.0924
9821,2022-08-29,10340,"[5, 78, 56, 29, 41, 14]",60.0924
9822,2022-08-29,10341,"[1, 56, 35]",60.0924
9823,2022-08-29,10342,[35],60.0924
9824,2022-08-29,10343,"[10, 62, 76, 40]",60.0924
9825,2022-08-29,10344,"[33, 77, 33, 28, 3, 62]",60.0924
9826,2022-08-29,10345,"[23, 40]",60.0924
9827,2022-08-29,10346,"[8, 53, 59]",60.0924
9828,2022-08-29,10347,"[40, 22, 20]",60.0924
9829,2022-08-29,10348,"[63, 38]",60.0924
9830,2022-08-29,10349,"[72, 66, 18]",60.0924
9831,2022-08-29,10350,"[32, 50, 83]",60.0924
9832,2022-08-29,10351,"[47, 50]",60.0924
9833,2022-08-29,10352,[31],60.0924
9834,2022-08-29,10353,"[56, 40, 52, 40]",60.0924
9835,2022-08-29,10354,"[35, 45, 18, 34, 30]",60.0924
9836,2022-08-29,10355,"[41, 26, 72]",60.0924
9837,2022-08-29,10356,"[45, 33, 65, 34]",60.0924
9838,2022-08-29,10357,"[70, 7, 34]",60.0924
9839,2022-08-29,10358,"[74, 8, 65]",60.0924
9840,2022-08-29,10359,"[71, 70, 65, 30, 56]",60.0924
9841,2022-08-29,10361,"[14, 63, 41]",60.0924
9842,2022-08-29,10362,"[62, 5, 16, 66]",60.0924
9843,2022-08-29,10363,"[14, 53]",60.0924
9844,2022-08-29,10364,"[80, 44, 75, 74]",60.0924
9845,2022-08-29,10366,"[45, 2, 63]",60.0924
9846,2022-08-29,10367,"[79, 72]",60.0924
9847,2022-08-29,10368,"[35, 18, 79, 6, 51]",60.0924
9848,2022-08-29,10369,"[68, 57, 83]",60.0924
9849,2022-08-29,10370,"[25, 40, 10]",60.0924
9850,2022-08-29,10371,"[20, 9, 65, 55, 30]",60.0924
9851,2022-08-29,10372,[70],60.0924
9852,2022-08-29,10373,"[8, 12, 38, 9, 26]",60.0924
9853,2022-08-29,10374,"[83, 30, 63]",60.0924
9854,2022-08-29,10375,"[52, 32, 65, 58, 77]",60.0924
9855,2022-08-29,10376,"[4, 34, 40, 69]",60.0924
9856,2022-08-29,10377,"[30, 60, 69, 76]",60.0924
9857,2022-08-29,10378,"[30, 40, 29]",60.0924
9858,2022-08-29,10379,"[75, 29, 63]",60.0924
9859,2022-08-29,10380,"[62, 5]",60.0924
9860,2022-08-29,10381,"[72, 34]",60.0924
9861,2022-08-29,10382,"[40, 31]",60.0924
9862,2022-08-29,10383,"[78, 71]",60.0924
9863,2022-08-29,10384,"[35, 40]",60.0924
9864,2022-08-29,10385,"[80, 65, 41, 10]",60.0924
9865,2022-08-29,10386,"[37, 76, 5, 32]",60.0924
9866,2022-08-29,10387,"[39, 44, 84]",60.0924
9867,2022-08-29,10388,"[61, 26, 26, 40]",60.0924
9868,2022-08-29,10389,"[25, 64, 26, 26, 20]",60.0924
9869,2022-08-29,10390,"[80, 83, 56, 62, 66]",60.0924
9870,2022-08-29,10391,"[82, 36, 71, 12, 26]",60.0924
9871,2022-08-29,10392,"[66, 10, 46]",60.0924
9872,2022-08-29,10393,"[63, 70]",60.0924
9873,2022-08-29,10394,"[65, 7, 74, 78]",60.0924
9874,2022-08-29,10395,"[17, 11, 14, 16]",60.0924
9875,2022-08-29,10396,"[63, 21, 44]",60.0924
9876,2022-08-29,10397,"[6, 82, 78, 73, 46, 38]",60.0924
9877,2022-08-29,10398,"[38, 15, 63, 77]",60.0924
9878,2022-08-29,10399,"[69, 84, 20, 82, 76, 50]",60.0924
9879,2022-08-29,10400,"[10, 1, 41]",60.0924
9880,2022-08-29,10401,"[77, 39, 57, 56]",60.0924
9881,2022-08-29,10402,"[83, 14, 64, 33, 4]",60.0924
9882,2022-08-29,10403,"[84, 75, 67]",60.0924
9883,2022-08-29,10404,"[31, 72, 70, 11]",60.0924
9884,2022-08-29,10405,"[66, 3, 7]",60.0924
9885,2022-08-29,10406,[84],60.0924
9886,2022-08-29,10407,"[32, 1, 79, 28]",60.0924
9887,2022-08-29,10408,"[30, 70, 8, 24, 41]",60.0924
9888,2022-08-29,10409,"[70, 60, 56, 79]",60.0924
9889,2022-08-29,10410,"[4, 66, 71]",60.0924
9890,2022-08-29,10411,"[11, 71, 2]",60.0924
9891,2022-08-29,10412,"[68, 29, 78, 54]",60.0924
9892,2022-08-29,10413,"[12, 19, 35, 72, 82]",60.0924
9893,2022-08-29,10415,"[9, 62]",60.0924
9894,2022-08-29,10416,"[18, 28]",60.0924
9895,2022-08-29,10417,"[7, 18, 71, 84, 70]",60.0924
9896,2022-08-29,10418,"[16, 47, 63, 15, 18, 39]",60.0924
9897,2022-08-29,10419,"[1, 74, 35, 38, 3, 14]",60.0924
9898,2022-08-29,10420,"[33, 46, 56]",60.0924
9899,2022-08-29,10421,"[55, 56, 69, 22]",60.0924
9900,2022-08-29,10422,"[31, 11, 65]",60.0924
9901,2022-08-29,10423,"[41, 26, 39, 46, 48]",60.0924
9902,2022-08-29,10424,"[33, 78, 39]",60.0924
9903,2022-08-29,10425,"[78, 62, 57, 35]",60.0924
9904,2022-08-29,10426,[21],60.0924
9905,2022-08-29,10427,"[41, 16]",60.0924
9906,2022-08-29,10428,"[15, 53, 87]",60.0924
9907,2022-08-29,10430,[29],60.0924
9908,2022-08-29,10431,"[37, 38]",60.0924
9909,2022-08-29,10432,"[27, 30, 3, 44]",60.0924
9910,2022-08-29,10433,"[2, 6, 64]",60.0924
9911,2022-08-29,10434,"[40, 68, 6]",60.0924
9912,2022-08-29,10435,"[35, 69, 67, 3, 69]",60.0924
9913,2022-08-29,10436,"[71, 74]",60.0924
9914,2022-08-29,10437,"[71, 86]",60.0924
9915,2022-08-29,10439,"[51, 83, 40, 8]",60.0924
9916,2022-08-29,10440,"[62, 30]",60.0924
9917,2022-08-29,10441,"[34, 22]",60.0924
9918,2022-08-29,10443,"[1, 76, 40, 39]",60.0924
9919,2022-08-29,10444,"[82, 38, 60, 84]",60.0924
9920,2022-08-29,10445,"[74, 3, 54]",60.0924
9921,2022-08-29,10446,[15],60.0924
9922,2022-08-29,10447,"[29, 77, 35, 74]",60.0924
9923,2022-08-29,10448,"[68, 40, 37]",60.0924
9924,2022-08-29,10449,"[8, 71, 65, 65, 45]",60.0924
9925,2022-08-29,10450,"[53, 65]",60.0924
9926,2022-08-29,10451,"[26, 67, 14]",60.0924
9927,2022-08-29,10452,"[42, 54, 4, 65, 50]",60.0924
9928,2022-08-29,10453,"[23, 25, 63]",60.0924
9929,2022-08-29,10454,"[47, 35, 47, 53, 67]",60.0924
9930,2022-08-29,10455,"[84, 26, 11]",60.0924
9931,2022-08-29,10456,"[76, 66, 67, 53]",60.0924
9932,2022-08-29,10458,"[82, 28, 53, 70, 82]",60.0924
9933,2022-08-29,10459,"[14, 17, 49, 30]",60.0924
9934,2022-08-29,10460,"[15, 17, 28, 35]",60.0924
9935,2022-08-29,10461,[12],60.0924
9936,2022-08-29,10462,"[52, 74, 15]",60.0924
9937,2022-08-29,10463,"[7, 1, 71, 5]",60.0924
9938,2022-08-29,10464,"[46, 80]",60.0924
9939,2022-08-29,10466,"[69, 3]",60.0924
9940,2022-08-29,10465,"[45, 43, 31]",60.0924
9941,2022-08-29,10467,"[29, 17]",60.0924
9942,2022-08-29,10468,"[56, 77, 71, 67]",60.0924
9943,2022-08-29,10469,[80],60.0924
9944,2022-08-29,10470,"[53, 30, 69]",60.0924
9945,2022-08-29,10471,"[61, 26]",60.0924
9946,2022-08-29,10472,"[56, 53, 38]",60.0924
9947,2022-08-29,10473,"[41, 35, 78]",60.0924
9948,2022-08-29,10474,"[70, 20, 12, 77]",60.0924
9949,2022-08-29,10475,"[8, 3, 66, 1]",60.0924
9950,2022-08-29,10476,"[70, 15]",60.0924
9951,2022-08-29,10477,"[53, 71]",60.0924
9952,2022-08-29,10478,"[70, 74]",60.0924
9953,2022-08-29,10479,[50],60.0924
9954,2022-08-29,10480,"[10, 63, 14, 66]",60.0924
9955,2022-08-29,10481,"[40, 35, 70, 32]",60.0924
9956,2022-08-29,10482,"[3, 47, 4, 62, 72, 17]",60.0924
9957,2022-08-29,10483,"[71, 37]",60.0924
9958,2022-08-29,10484,"[41, 83, 31, 14]",60.0924
9959,2022-08-29,10485,"[46, 76]",60.0924
9960,2022-08-29,10486,"[75, 31, 25, 75]",60.0924
9961,2022-08-29,10487,"[18, 64, 42]",60.0924
9962,2022-08-29,10488,"[77, 82]",60.0924
9963,2022-08-29,10489,"[75, 17, 84, 35, 66, 26]",60.0924
9964,2022-08-29,10490,"[47, 6, 8]",60.0924
9965,2022-08-29,10491,"[47, 76, 70, 38, 62]",60.0924
9966,2022-08-29,10492,"[12, 20]",60.0924
9967,2022-08-29,10493,"[76, 60, 76, 52]",60.0924
9968,2022-08-29,10494,"[26, 74, 86]",60.0924
9969,2022-08-29,10495,"[7, 41]",60.0924
9970,2022-08-29,10496,"[62, 10, 70, 84]",60.0924
9971,2022-08-29,10497,[32],60.0924
9972,2022-08-29,10498,"[57, 54, 32, 77]",60.0924
9973,2022-08-29,10499,"[44, 76, 46, 14]",60.0924
9974,2022-08-29,10500,"[77, 41, 40, 18]",60.0924
9975,2022-08-29,10501,"[83, 35, 65]",60.0924
9976,2022-08-29,10502,[2],60.0924
9977,2022-08-29,10503,"[3, 71]",60.0924
9978,2022-08-29,10504,"[54, 17, 60, 12, 74]",60.0924
9979,2022-08-29,10505,"[15, 35, 17]",60.0924
9980,2022-08-29,10506,"[69, 82, 54]",60.0924
9981,2022-08-29,10507,"[54, 67, 26, 65]",60.0924
9982,2022-08-29,10509,[31],60.0924
9983,2022-08-29,10508,"[66, 3, 79]",60.0924
9984,2022-08-29,10510,"[53, 81, 47]",60.0924
9985,2022-08-29,10511,"[74, 4]",60.0924
9986,2022-08-29,10512,[27],60.0924
9987,2022-08-29,10513,"[70, 31]",60.0924
9988,2022-08-29,10514,"[2, 22, 85]",60.0924
9989,2022-08-29,10515,"[77, 30, 84, 82]",60.0924
9990,2022-08-29,10516,"[71, 31, 66, 60]",60.0924
9991,2022-08-29,10517,"[6, 14, 59, 63, 9]",60.0924
9992,2022-08-29,10518,"[71, 3, 66]",60.0924
9993,2022-08-29,10519,"[60, 84, 65, 23, 61]",60.0924
9994,2022-08-29,10520,"[54, 23, 14, 31, 67]",60.0924
9995,2022-08-29,10522,"[50, 63, 70, 28, 72]",60.0924
9996,2022-08-29,10523,"[75, 14, 74, 73, 25, 1, 79]",60.0924
9997,2022-08-29,10524,"[26, 52, 15, 21]",60.0924
9998,2022-08-29,10526,"[16, 34, 41, 45, 74]",60.0924
9999,2022-08-29,10527,"[75, 71, 54, 3]",60.0924
10000,2022-08-29,10528,"[14, 21, 11, 54]",60.0924
10001,2022-08-29,10529,"[69, 81, 77, 54, 14]",60.0924
10002,2022-08-29,10530,"[41, 78, 83]",60.0924
10003,2022-08-29,10531,"[17, 40, 83]",60.0924
10004,2022-08-29,10532,"[34, 77, 40, 59]",60.0924
10005,2022-08-29,10533,"[55, 56, 81, 69]",60.0924
10006,2022-08-29,10534,"[10, 83]",60.0924
10007,2022-08-29,10535,"[8, 66, 22, 50]",60.0924
10008,2022-08-29,10536,"[52, 73, 14, 7]",60.0924
10009,2022-08-29,10537,"[31, 3, 70, 6]",60.0924
10010,2022-08-29,10538,"[72, 40, 62]",60.0924
10011,2022-08-29,10539,"[74, 65]",60.0924
10012,2022-08-29,10540,"[33, 65, 2]",60.0924
10013,2022-08-29,10541,"[63, 72]",60.0924
10014,2022-08-29,10543,"[4, 1, 70, 76]",60.0924
10015,2022-08-29,10542,"[54, 56, 75, 81]",60.0924
10016,2022-08-29,10544,"[14, 26, 56, 1, 34]",60.0924
10017,2022-08-29,10545,"[60, 70]",60.0924
10018,2022-08-29,10546,"[34, 72]",60.0924
10019,2022-08-29,10547,"[64, 23, 34, 71, 39]",60.0924
10020,2022-08-29,10548,"[54, 60]",60.0924
10021,2022-08-29,10549,"[5, 86]",60.0924
10022,2022-08-29,10550,"[16, 25, 28, 1]",60.0924
10023,2022-08-29,10551,"[20, 45, 34, 62]",60.0924
10024,2022-08-29,10552,"[36, 65, 55]",60.0924
10025,2022-08-29,10553,"[29, 54, 30]",60.0924
10026,2022-08-29,10554,"[2, 28, 46, 42, 17]",60.0924
10027,2022-08-29,10555,"[7, 80, 60, 76, 61]",60.0924
10028,2022-08-29,10556,"[40, 53, 47, 32]",60.0924
10029,2022-08-29,10557,"[16, 38]",60.0924
10030,2022-08-29,10558,"[3, 29, 64, 24]",60.0924
10031,2022-08-29,10559,"[84, 40, 45, 24]",60.0924
10032,2022-08-29,10560,[11],60.0924
10033,2022-08-29,10561,"[63, 28, 60]",60.0924
10034,2022-08-29,10562,"[57, 69, 42, 63]",60.0924
10035,2022-08-29,10563,"[53, 40, 24, 67]",60.0924
10036,2022-08-29,10564,"[30, 57]",60.0924
10037,2022-08-29,10565,"[60, 23, 74]",60.0924
10038,2022-08-29,10566,[40],60.0924
10039,2022-08-29,10567,[58],60.0924
10040,2022-08-29,10568,[17],60.0924
10041,2022-08-29,10569,"[77, 47, 68]",60.0924
10042,2022-08-29,10570,"[6, 52, 3]",60.0924
10043,2022-08-29,10571,"[77, 60, 5]",60.0924
10044,2022-08-29,10572,"[38, 57, 44, 61, 77]",60.0924
10045,2022-08-29,10573,"[30, 42]",60.0924
10046,2022-08-29,10576,"[12, 40, 67, 74, 67, 5]",60.0924
10047,2022-08-29,10578,[60],60.0924
10048,2022-08-29,10579,"[1, 62, 76]",60.0924
10049,2022-08-29,10580,"[76, 3, 54]",60.0924
10050,2022-08-29,10581,[70],60.0924
10051,2022-08-29,10582,"[58, 20, 4, 7, 31]",60.0924
10052,2022-08-29,10583,"[26, 40, 74]",60.0924
10053,2022-08-29,10584,[30],60.0924
10054,2022-08-29,10585,"[40, 20, 75, 53]",60.0924
10055,2022-08-29,10586,"[34, 51, 70]",60.0924
10056,2022-08-29,10587,"[53, 30, 70, 66]",60.0924
10057,2022-08-29,10588,"[1, 9, 31, 79, 32, 25]",60.0924
10058,2022-08-29,10589,"[54, 24, 22]",60.0924
10059,2022-08-29,10590,"[66, 71, 27]",60.0924
10060,2022-08-29,10591,[4],60.0924
10061,2022-08-29,10592,"[80, 60, 58]",60.0924
10062,2022-08-29,10593,"[12, 63, 70, 1]",60.0924
10063,2022-08-29,10594,"[72, 69, 53, 83]",60.0924
10064,2022-08-29,10595,"[65, 24, 24, 52]",60.0924
10065,2022-08-29,10596,"[8, 63, 52, 25]",60.0924
10066,2022-08-29,10597,"[34, 48, 79]",60.0924
10067,2022-08-29,10598,"[66, 57]",60.0924
10068,2022-08-29,10599,"[86, 69, 22, 2]",60.0924
10069,2022-08-29,10600,"[57, 72, 82, 24, 25]",60.0924
10070,2022-08-29,10601,"[20, 45, 83]",60.0924
10071,2022-08-29,10602,"[24, 62, 9, 84, 75]",60.0924
10072,2022-08-29,10603,"[26, 60, 67, 3, 77, 80]",60.0924
10073,2022-08-29,10604,"[83, 65, 79, 47, 7]",60.0924
10074,2022-08-29,10605,"[67, 66, 78, 76]",60.0924
10075,2022-08-29,10606,"[47, 77]",60.0924
10076,2022-08-29,10607,"[66, 39, 67, 20]",60.0924
10077,2022-08-29,10608,"[74, 1, 37]",60.0924
10078,2022-08-29,10609,"[43, 12, 27]",60.0924
10079,2022-08-29,10610,"[18, 80, 71, 66, 67, 2]",60.0924
10080,2022-08-29,10611,"[24, 74, 31, 80]",60.0924
10081,2022-08-29,10612,"[28, 68, 38, 35, 62]",60.0924
10082,2022-08-29,10613,"[40, 65, 39]",60.0924
10083,2022-08-29,10614,"[79, 1, 52]",60.0924
10084,2022-08-29,10615,"[1, 53]",60.0924
10085,2022-08-29,10616,"[19, 50, 34]",60.0924
10086,2022-08-29,10617,"[3, 62, 54, 71]",60.0924
10087,2022-08-29,10618,"[83, 67, 23, 35]",60.0924
10088,2022-08-29,10619,"[73, 60, 34, 76, 77]",60.0924
10089,2022-08-29,10621,"[65, 17]",60.0924
10090,2022-08-29,10622,"[86, 33, 14, 37]",60.0924
10091,2022-08-29,10623,"[64, 66, 65]",60.0924
10092,2022-08-29,10624,"[63, 28, 20]",60.0924
10093,2022-08-29,10625,"[60, 65, 34, 13]",60.0924
10094,2022-08-29,10626,"[47, 8, 25, 9]",60.0924
10095,2022-08-29,10627,"[34, 67, 35]",60.0924
10096,2022-08-29,10628,"[71, 38, 1, 25]",60.0924
10097,2022-08-29,10629,"[9, 25, 26]",60.0924
10098,2022-08-29,10630,"[6, 20, 66]",60.0924
10099,2022-08-29,10631,"[44, 69, 17, 30, 1]",60.0924
10100,2022-08-29,10632,"[60, 84, 14, 56, 74, 5]",60.0924
10101,2022-08-29,10633,"[12, 84]",60.0924
10102,2022-08-29,10634,"[50, 1]",60.0924
10103,2022-08-29,10635,"[76, 65, 65, 70]",60.0924
10104,2022-08-29,10636,"[33, 29]",60.0924
10105,2022-08-29,10637,"[19, 7, 67, 67, 58]",60.0924
10106,2022-08-29,10638,"[78, 63, 69, 39]",60.0924
10107,2022-08-29,10639,"[77, 11, 5]",60.0924
10108,2022-08-29,10640,"[3, 54, 75]",60.0924
10109,2022-08-29,10641,"[66, 84, 33, 80]",60.0924
10110,2022-08-29,10642,"[67, 54, 36, 46, 45]",60.0924
10111,2022-08-29,10643,"[45, 10, 34, 60]",60.0924
10112,2022-08-29,10644,"[5, 77, 1]",60.0924
10113,2022-08-29,10645,"[23, 45]",60.0924
10114,2022-08-29,10646,"[23, 54]",60.0924
10115,2022-08-29,10647,"[56, 80, 84]",60.0924
10116,2022-08-29,10648,"[75, 47]",60.0924
10117,2022-08-29,10649,"[58, 77]",60.0924
10118,2022-08-29,10650,"[31, 61, 69]",60.0924
10119,2022-08-29,10651,"[56, 29, 7, 82, 46, 85]",60.0924
10120,2022-08-29,10652,"[78, 52, 61]",60.0924
10121,2022-08-29,10653,"[32, 12]",60.0924
10122,2022-08-29,10654,"[71, 1]",60.0924
10123,2022-08-29,10655,"[3, 26, 25, 83]",60.0924
10124,2022-08-29,10656,"[39, 62, 7, 64, 33, 58]",60.0924
10125,2022-08-29,10657,"[22, 57, 26]",60.0924
10126,2022-08-29,10658,"[25, 63, 4, 45, 34, 10]",60.0924
10127,2022-08-29,10659,"[83, 82]",60.0924
10128,2022-08-29,10660,"[5, 46, 25]",60.0924
10129,2022-08-29,10661,"[6, 1, 45]",60.0924
10130,2022-08-29,10662,"[53, 46, 26]",60.0924
10131,2022-08-29,10663,"[87, 6, 49]",60.0924
10132,2022-08-29,10664,"[33, 16, 35, 71, 74]",60.0924
10133,2022-08-29,10665,"[33, 77, 47, 3]",60.0924
10134,2022-08-29,10666,"[66, 62, 83, 35]",60.0924
10135,2022-08-29,10667,"[15, 40]",60.0924
10136,2022-08-29,10668,"[16, 17]",60.0924
10137,2022-08-29,10669,"[28, 38, 34, 17, 30]",60.0924
10138,2022-08-29,10671,"[62, 7]",60.0924
10139,2022-08-29,10672,"[50, 67, 72, 70, 72, 6]",60.0924
10140,2022-08-29,10673,[52],60.0924
10141,2022-08-29,10674,"[18, 70, 60]",60.0924
10142,2022-08-29,10675,"[43, 72]",60.0924
10143,2022-08-29,10676,"[27, 3]",60.0924
10144,2022-08-29,10677,"[22, 14]",60.0924
10145,2022-08-29,10678,"[58, 32, 52]",60.0924
10146,2022-08-29,10679,"[31, 62, 38, 68, 74, 63]",60.0924
10147,2022-08-29,10680,"[40, 12, 79]",60.0924
10148,2022-08-29,10681,"[77, 14]",60.0924
10149,2022-08-29,10682,"[60, 41, 25, 30, 53]",60.0924
10150,2022-08-29,10683,"[36, 29, 48]",60.0924
10151,2022-08-29,10684,"[67, 72, 32, 53]",60.0924
10152,2022-08-29,10686,"[77, 1, 45, 69]",60.0924
10153,2022-08-29,10688,"[36, 53, 54, 60]",60.0924
10154,2022-08-29,10689,"[2, 32, 60]",60.0924
10155,2022-08-29,10690,"[45, 21, 31, 71]",60.0924
10156,2022-08-29,10691,"[41, 7, 77, 46]",60.0924
10157,2022-08-29,10692,"[58, 30, 28, 5]",60.0924
10158,2022-08-29,10693,"[77, 60, 60, 82]",60.0924
10159,2022-08-29,10694,"[68, 34, 64, 2, 53]",60.0924
10160,2022-08-29,10695,"[64, 21, 62, 65]",60.0924
10161,2022-08-29,10696,"[5, 27, 79]",60.0924
10162,2022-08-29,10698,"[23, 34, 54, 70, 23]",60.0924
10163,2022-08-29,10697,"[20, 34]",60.0924
10164,2022-08-29,10700,"[10, 71, 4]",60.0924
10165,2022-08-29,10701,[5],60.0924
10166,2022-08-29,10702,"[31, 3, 6, 77]",60.0924
10167,2022-08-29,10703,"[44, 51, 25, 30]",60.0924
10168,2022-08-29,10704,[35],60.0924
10169,2022-08-29,10705,"[54, 65]",60.0924
10170,2022-08-29,10706,"[49, 62]",60.0924
10171,2022-08-29,10707,"[18, 64]",60.0924
10172,2022-08-29,10708,"[77, 33, 69, 74, 78, 1]",60.0924
10173,2022-08-29,10709,"[53, 32, 6, 70, 49]",60.0924
10174,2022-08-29,10710,"[38, 12, 26]",60.0924
10175,2022-08-29,10711,"[71, 4, 25, 70, 38, 84]",60.0924
10176,2022-08-29,10712,"[29, 38, 35]",60.0924
10177,2022-08-29,10713,"[16, 67]",60.0924
10178,2022-08-29,10714,"[54, 67, 42]",60.0924
10179,2022-08-29,10715,"[35, 3]",60.0924
10180,2022-08-29,10716,"[30, 20]",60.0924
10181,2022-08-29,10717,"[50, 38]",60.0924
10182,2022-08-29,10718,"[7, 65, 74, 30]",60.0924
10183,2022-08-29,10719,"[39, 33, 35, 34, 45, 21]",60.0924
10184,2022-08-29,10720,"[15, 62, 25, 60]",60.0924
10185,2022-08-29,10721,"[54, 40, 53]",60.0924
10186,2022-08-29,10722,"[53, 21, 56, 63]",60.0924
10187,2022-08-29,10723,"[55, 74, 62]",60.0924
10188,2022-08-29,10724,"[45, 1, 69]",60.0924
10189,2022-08-29,10725,"[34, 3, 25, 14]",60.0924
10190,2022-08-29,10726,"[1, 66, 9, 6]",60.0924
10191,2022-08-29,10727,"[40, 27, 8, 87]",60.0924
10192,2022-08-29,10728,"[35, 28, 62]",60.0924
10193,2022-08-29,10729,"[10, 79, 27, 46]",60.0924
10194,2022-08-29,10730,"[52, 7, 74, 53, 25]",60.0924
10195,2022-08-29,10731,"[64, 25, 65, 70]",60.0924
10196,2022-08-29,10732,[71],60.0924
10197,2022-08-29,10733,"[70, 65]",60.0924
10198,2022-08-29,10734,"[23, 3, 71]",60.0924
10199,2022-08-29,10735,"[9, 50]",60.0924
10200,2022-08-29,10736,"[41, 33, 47, 21, 4, 42, 29]",60.0924
10201,2022-08-29,10737,"[74, 7, 59, 76, 87]",60.0924
10202,2022-08-29,10738,"[65, 67, 30, 40]",60.0924
10203,2022-08-29,10739,"[1, 83, 57]",60.0924
10204,2022-08-29,10740,"[81, 47, 6]",60.0924
10205,2022-08-29,10742,"[23, 9, 14]",60.0924
10206,2022-08-29,10743,"[54, 6, 75]",60.0924
10207,2022-08-29,10744,"[57, 71, 57]",60.0924
10208,2022-08-29,10745,"[65, 5, 50]",60.0924
10209,2022-08-29,10746,"[73, 24, 17, 33, 41, 52]",60.0924
10210,2022-08-29,10748,"[17, 41, 79, 82]",60.0924
10211,2022-08-29,10749,"[53, 80]",60.0924
10212,2022-08-29,10750,"[64, 73]",60.0924
10213,2022-08-29,10751,"[45, 2]",60.0924
